individualCount,year,decimalLatitude,decimalLongitude,vernacularName
300,1990,-35.54018,142.04299,Western Grey Kangaroo
250,1975,-35.54751,142.05551,Western Grey Kangaroo
201,1973,-37.25686,141.99302,Western Grey Kangaroo
200,1992,-34.857147,143.396885,Western Grey Kangaroo
131,1995,-32.88011,139.10998,Western Grey Kangaroo
127,1993,-34.6543,142.38125,Western Grey Kangaroo
100,2010,-35.9675,141.39944,Western Grey Kangaroo
100,2000,-37.62367,141.16968,Western Grey Kangaroo
100,1997,-36.45187,141.66591,Western Grey Kangaroo
100,1994,-36.45187,141.66591,Western Grey Kangaroo
100,1993,-34.54665,141.8193,Western Grey Kangaroo
100,1992,-35.58357,142.05599,Western Grey Kangaroo
100,1991,-34.79017,142.37631,Western Grey Kangaroo
100,1991,-34.65684,142.39297,Western Grey Kangaroo
100,1990,-35.58547,142.04497,Western Grey Kangaroo
100,1974,-35.54751,142.05551,Western Grey Kangaroo
100,1970,-34.73156,142.48192,Western Grey Kangaroo
100,1969,-34.64141,142.48031,Western Grey Kangaroo
100,1966,-34.73284,142.37272,Western Grey Kangaroo
98,2014,-34.633,135.4789,Western Grey Kangaroo
93,2023,-35.63744,138.30626,Western Grey Kangaroo
93,1995,-33.13012,139.07998,Western Grey Kangaroo
91,2011,-33.25,138.83094,Western Grey Kangaroo
89,2012,-33.25,138.96528,Western Grey Kangaroo
87,2017,-33.93788,140.96438,Western Grey Kangaroo
87,1982,-32.63011,135.65,Western Grey Kangaroo
84,2016,-33.24975,138.94565,Western Grey Kangaroo
83,2016,-33.0625,139.79222,Western Grey Kangaroo
83,2013,-33.24975,138.94565,Western Grey Kangaroo
79,1993,-32.88011,139.10998,Western Grey Kangaroo
79,1991,-32.88012,139.27999,Western Grey Kangaroo
78,2011,-34.63333,135.475,Western Grey Kangaroo
76,2017,-32.86076,138.8009,Western Grey Kangaroo
75,1999,-32.38012,134.94999,Western Grey Kangaroo
75,1994,-33.13012,139.13998,Western Grey Kangaroo
74,2016,-33.1875,139.05743,Western Grey Kangaroo
74,2015,-32.625,135.56939,Western Grey Kangaroo
72,2019,-34.64117,138.81392,Western Grey Kangaroo
72,2018,-33.25,138.94565,Western Grey Kangaroo
72,1998,-32.63011,135.57999,Western Grey Kangaroo
69,2016,-32.625,135.64017,Western Grey Kangaroo
69,2015,-33.4375,138.93356,Western Grey Kangaroo
69,1997,-33.63012,138.92999,Western Grey Kangaroo
68,1978,-33.63012,140.84999,Western Grey Kangaroo
67,2008,-33.88,135.61555,Western Grey Kangaroo
67,1998,-32.38012,135.05999,Western Grey Kangaroo
66,1996,-33.25012,138.92998,Western Grey Kangaroo
66,1977,-35.70526,140.60271,Western Grey Kangaroo
65,2017,-33.06108,139.10253,Western Grey Kangaroo
65,2015,-33.25,138.95447,Western Grey Kangaroo
65,2015,-33.5625,138.96473,Western Grey Kangaroo
64,2008,-34.78,135.6405,Western Grey Kangaroo
63,2008,-33.88,135.554,Western Grey Kangaroo
63,1981,-32.38012,135.41,Western Grey Kangaroo
62,2020,-35.38466,138.47124,Western Grey Kangaroo
62,2017,-32.87452,139.03587,Western Grey Kangaroo
62,2016,-33.125,139.08897,Western Grey Kangaroo
62,1987,-32.63012,135.7,Western Grey Kangaroo
61,2015,-33.625,138.9268,Western Grey Kangaroo
61,2014,-33.25,138.97034,Western Grey Kangaroo
61,1974,-37.1698,142.10018,Western Grey Kangaroo
60,1996,-32.498489,142.184614,Western Grey Kangaroo
60,1996,-32.531822,142.217114,Western Grey Kangaroo
60,1995,-32.465155,142.284612,Western Grey Kangaroo
60,1966,-35.54751,142.05551,Western Grey Kangaroo
59,2020,-35.13136,139.35683,Western Grey Kangaroo
59,2013,-33.0625,139.10238,Western Grey Kangaroo
59,2013,-33.625,139.03952,Western Grey Kangaroo
59,1999,-32.38012,135.05999,Western Grey Kangaroo
59,1997,-32.38012,135,Western Grey Kangaroo
58,2017,-32.62725,135.43765,Western Grey Kangaroo
58,2013,-34.375,140.53172,Western Grey Kangaroo
57,1992,-33.88012,140.91999,Western Grey Kangaroo
56,2014,-32.875,138.94651,Western Grey Kangaroo
55,2017,-32.87642,138.91283,Western Grey Kangaroo
55,2011,-34.79551,135.55032,Western Grey Kangaroo
54,2015,-33.25,138.90655,Western Grey Kangaroo
54,2014,-34.78541,135.53854,Western Grey Kangaroo
54,2014,-33.5625,139.02892,Western Grey Kangaroo
54,1997,-32.63012,140.85,Western Grey Kangaroo
54,1967,-35.54751,142.05551,Western Grey Kangaroo
53,2017,-32.37496,137.69953,Western Grey Kangaroo
53,2013,-33.1875,139.06695,Western Grey Kangaroo
53,1985,-32.38011,134.97999,Western Grey Kangaroo
52,2018,-34.64117,138.81392,Western Grey Kangaroo
52,2017,-33.49937,138.99184,Western Grey Kangaroo
52,2008,-33.88,135.3078,Western Grey Kangaroo
52,1986,-32.63012,135.53,Western Grey Kangaroo
51,2017,-34.77675,135.5254,Western Grey Kangaroo
51,2013,-32.87324,138.50711,Western Grey Kangaroo
51,2002,-32.38011,135.11999,Western Grey Kangaroo
51,1998,-32.38012,135.41,Western Grey Kangaroo
51,1998,-32.88012,139.01998,Western Grey Kangaroo
51,1986,-32.63012,135.48,Western Grey Kangaroo
50,2016,-31.793883,115.804396,Western Grey Kangaroo
50,2004,-34.226246,145.257617,Western Grey Kangaroo
50,1996,-30.160137,144.006832,Western Grey Kangaroo
50,1993,-35.486313,144.893553,Western Grey Kangaroo
50,1990,-35.56518,142.05132,Western Grey Kangaroo
49,2015,-32.625,135.4531,Western Grey Kangaroo
49,2014,-32.875,138.99564,Western Grey Kangaroo
49,1985,-32.38011,135.1,Western Grey Kangaroo
49,1982,-32.38011,135.16,Western Grey Kangaroo
49,1982,-32.38012,135.28999,Western Grey Kangaroo
48,2017,-32.62824,135.55041,Western Grey Kangaroo
48,2016,-33.12427,138.43994,Western Grey Kangaroo
48,2001,-34.96962,135.95319,Western Grey Kangaroo
48,2000,-35.60662,138.24149,Western Grey Kangaroo
47,2016,-32.87382,138.50332,Western Grey Kangaroo
47,2015,-33.1875,139.06695,Western Grey Kangaroo
47,1986,-32.63012,135.41999,Western Grey Kangaroo
47,1982,-32.63012,136.05,Western Grey Kangaroo
46,2018,-32.375,135.07253,Western Grey Kangaroo
46,2017,-33.87169,135.2736,Western Grey Kangaroo
46,2017,-33.62102,139.03347,Western Grey Kangaroo
46,2017,-33.56267,139.04118,Western Grey Kangaroo
46,2016,-33.125,139.14776,Western Grey Kangaroo
46,2016,-33.0625,139.73895,Western Grey Kangaroo
46,2002,-32.63012,135.34,Western Grey Kangaroo
46,1997,-32.38011,134.88999,Western Grey Kangaroo
46,1995,-32.63011,135.56,Western Grey Kangaroo
45,2017,-33.37735,139.16167,Western Grey Kangaroo
45,2017,-33.84304,138.98115,Western Grey Kangaroo
45,2010,-32.625,135.65604,Western Grey Kangaroo
44,2017,-32.12081,133.16575,Western Grey Kangaroo
44,2017,-33.31172,138.96094,Western Grey Kangaroo
44,2016,-33,140.97173,Western Grey Kangaroo
44,2016,-33.25,139.6724,Western Grey Kangaroo
44,2014,-33.5625,138.97056,Western Grey Kangaroo
44,2001,-32.63012,136.4,Western Grey Kangaroo
44,2000,-35.13481,138.72036,Western Grey Kangaroo
44,1997,-32.63012,140.90999,Western Grey Kangaroo
44,1980,-32.63012,135.58999,Western Grey Kangaroo
43,2020,-35.13136,139.35683,Western Grey Kangaroo
43,2018,-33.625,138.98604,Western Grey Kangaroo
43,2015,-32.9375,139.24572,Western Grey Kangaroo
43,2013,-33.625,138.98206,Western Grey Kangaroo
43,2008,-33.13,134.542,Western Grey Kangaroo
43,1997,-32.38012,135.05999,Western Grey Kangaroo
42,2017,-32.62627,135.15258,Western Grey Kangaroo
42,2000,-32.63011,135.57,Western Grey Kangaroo
42,1998,-32.38012,135.35,Western Grey Kangaroo
42,1997,-33.13012,139.95999,Western Grey Kangaroo
42,1996,-32.88012,139.03999,Western Grey Kangaroo
42,1995,-32.63012,135.38999,Western Grey Kangaroo
41,2018,-33.125,139.02786,Western Grey Kangaroo
41,2017,-33.12134,138.85411,Western Grey Kangaroo
41,2017,-33.49885,139.05292,Western Grey Kangaroo
41,2016,-33,140.74557,Western Grey Kangaroo
41,2013,-34.375,140.4737,Western Grey Kangaroo
41,2000,-32.63012,135.63,Western Grey Kangaroo
41,1984,-32.38011,134.01999,Western Grey Kangaroo
40,2013,-34.1913,141.19552,Western Grey Kangaroo
40,1991,-36.7851,141.72034,Western Grey Kangaroo
40,1974,-37.54019,142.45968,Western Grey Kangaroo
40,1973,-37.5282,142.30913,Western Grey Kangaroo
39,2017,-32.87544,138.97528,Western Grey Kangaroo
39,2014,-33.625,138.98206,Western Grey Kangaroo
39,2013,-33.24975,139.0041,Western Grey Kangaroo
39,2013,-33.0625,139.16077,Western Grey Kangaroo
39,1995,-32.38012,135.05999,Western Grey Kangaroo
38,2021,-35.13136,139.35683,Western Grey Kangaroo
38,2017,-33.30966,139.14475,Western Grey Kangaroo
38,2017,-32.37739,135.3391,Western Grey Kangaroo
38,2017,-32.62605,139.02381,Western Grey Kangaroo
38,2016,-32.625,135.34183,Western Grey Kangaroo
38,2013,-33.375,139.03126,Western Grey Kangaroo
38,2004,-32.63011,135.52,Western Grey Kangaroo
38,2002,-32.38012,135.41,Western Grey Kangaroo
38,2001,-34.87713,135.88199,Western Grey Kangaroo
38,1990,-32.88012,137.21,Western Grey Kangaroo
38,1987,-32.63011,135.65,Western Grey Kangaroo
38,1987,-33.88012,140.96999,Western Grey Kangaroo
37,2023,-35.02703,138.6913,Western Grey Kangaroo
37,2018,-32.625,135.33681,Western Grey Kangaroo
37,2018,-32.375,135.36657,Western Grey Kangaroo
37,2017,-32.8751,134.51798,Western Grey Kangaroo
37,2010,-33.625,139.42147,Western Grey Kangaroo
37,2001,-34.97075,135.95164,Western Grey Kangaroo
37,1999,-32.38011,134.88999,Western Grey Kangaroo
37,1993,-32.38012,135.05999,Western Grey Kangaroo
37,1979,-33.88012,140.49,Western Grey Kangaroo
36,2017,-33.1216,134.29402,Western Grey Kangaroo
36,2012,-33.25,139.03333,Western Grey Kangaroo
36,1999,-32.837164,145.352811,Western Grey Kangaroo
36,1994,-32.38011,134.88999,Western Grey Kangaroo
36,1983,-32.88012,135.79,Western Grey Kangaroo
35,2017,-33.24913,139.14036,Western Grey Kangaroo
35,2015,-32.875,139.14729,Western Grey Kangaroo
35,2013,-34.1793,141.20644,Western Grey Kangaroo
35,2012,-32.875,138.9872,Western Grey Kangaroo
35,2004,-34.13012,140.76,Western Grey Kangaroo
35,2003,-34.88059,135.8833,Western Grey Kangaroo
35,1996,-33.63012,140.62,Western Grey Kangaroo
35,1995,-34.485853,143.343746,Western Grey Kangaroo
35,1990,-32.63011,135.65,Western Grey Kangaroo
35,1983,-32.38012,135.59,Western Grey Kangaroo
35,1979,-32.38012,134.8,Western Grey Kangaroo
34,2017,-32.87465,134.46056,Western Grey Kangaroo
34,2017,-33.18957,139.04774,Western Grey Kangaroo
34,2017,-33.43987,138.92301,Western Grey Kangaroo
34,2014,-32.375,135.00947,Western Grey Kangaroo
34,2013,-34.14083,141.32778,Western Grey Kangaroo
34,1998,-32.38012,134.94,Western Grey Kangaroo
34,1997,-32.63012,140.72999,Western Grey Kangaroo
34,1996,-33.00012,139.14998,Western Grey Kangaroo
34,1988,-32.63012,135.58999,Western Grey Kangaroo
33,2017,-33.38554,139.03564,Western Grey Kangaroo
33,2017,-33.37392,135.23174,Western Grey Kangaroo
33,2016,-33.5,138.99793,Western Grey Kangaroo
33,2013,-33.375,139.26633,Western Grey Kangaroo
33,2013,-33.5625,139.02892,Western Grey Kangaroo
33,2008,-33.88,135.6771,Western Grey Kangaroo
33,2000,-31.63011,134.67999,Western Grey Kangaroo
33,1997,-32.38011,136.74001,Western Grey Kangaroo
33,1995,-32.38012,135.41,Western Grey Kangaroo
33,1988,-32.38011,135.16,Western Grey Kangaroo
33,1981,-32.63012,135.7,Western Grey Kangaroo
32,2016,-33.75,139.44495,Western Grey Kangaroo
32,2015,-33.1875,139.24973,Western Grey Kangaroo
32,2013,-33.3125,138.97981,Western Grey Kangaroo
32,2001,-32.88012,137.14001,Western Grey Kangaroo
32,2000,-32.38012,135.42,Western Grey Kangaroo
32,1999,-32.63011,135.46,Western Grey Kangaroo
32,1997,-32.38011,135.11999,Western Grey Kangaroo
32,1993,-32.88012,138.98998,Western Grey Kangaroo
32,1988,-32.38012,135.03999,Western Grey Kangaroo
32,1986,-32.63011,135.65,Western Grey Kangaroo
32,1982,-32.38012,135.03999,Western Grey Kangaroo
31,2016,-33.3125,139.03895,Western Grey Kangaroo
31,2014,-33.3125,138.92312,Western Grey Kangaroo
31,2005,-32.38012,134.94999,Western Grey Kangaroo
31,2000,-32.38011,139.63999,Western Grey Kangaroo
31,1999,-32.63011,135.52,Western Grey Kangaroo
31,1997,-32.63012,135.34,Western Grey Kangaroo
31,1996,-31.88012,134.83999,Western Grey Kangaroo
31,1996,-33.00012,139.08998,Western Grey Kangaroo
31,1996,-33.38012,139.16999,Western Grey Kangaroo
31,1989,-32.38012,134.67999,Western Grey Kangaroo
31,1982,-32.38011,135.22999,Western Grey Kangaroo
31,1981,-32.88012,136.47,Western Grey Kangaroo
30,2001,-34.20685,141.20964,Western Grey Kangaroo
30,1996,-32.448488,142.267945,Western Grey Kangaroo
30,1996,-33.499484,142.895281,Western Grey Kangaroo
30,1994,-34.278845,142.788381,Western Grey Kangaroo
30,1974,-37.07633,142.41382,Western Grey Kangaroo
29,2019,-35.14181,138.75857,Western Grey Kangaroo
29,2018,-33.875,139.63397,Western Grey Kangaroo
29,2017,-32.87291,138.85685,Western Grey Kangaroo
29,2016,-33.24975,139.0041,Western Grey Kangaroo
29,2016,-32.625,135.58051,Western Grey Kangaroo
29,2015,-33.5625,139.07366,Western Grey Kangaroo
29,2014,-34.82291,135.58229,Western Grey Kangaroo
29,2012,-32.625,135.31354,Western Grey Kangaroo
29,2011,-33.875,135.61189,Western Grey Kangaroo
29,2011,-33.125,134.3863,Western Grey Kangaroo
29,2011,-34,140.77431,Western Grey Kangaroo
29,2000,-31.63011,134.62999,Western Grey Kangaroo
29,1999,-32.38012,135,Western Grey Kangaroo
29,1997,-33.13012,139.05998,Western Grey Kangaroo
29,1997,-33.63013,140.85999,Western Grey Kangaroo
29,1996,-32.38012,135.58,Western Grey Kangaroo
29,1996,-33.38012,139.50999,Western Grey Kangaroo
29,1996,-33.38012,139.05998,Western Grey Kangaroo
29,1994,-32.38012,135.76,Western Grey Kangaroo
29,1994,-33.88012,140.90999,Western Grey Kangaroo
29,1994,-32.63012,135.96,Western Grey Kangaroo
29,1987,-32.63012,136.95,Western Grey Kangaroo
29,1985,-32.63011,135.65,Western Grey Kangaroo
29,1982,-37.17352,142.34301,Western Grey Kangaroo
28,2019,-34.35934,139.4877,Western Grey Kangaroo
28,2017,-34.05624,140.81019,Western Grey Kangaroo
28,2017,-32.37771,137.3124,Western Grey Kangaroo
28,2016,-33.9375,140.97028,Western Grey Kangaroo
28,2015,-32.75,137.25714,Western Grey Kangaroo
28,2013,-32.625,139.08879,Western Grey Kangaroo
28,2013,-33.4375,138.99008,Western Grey Kangaroo
28,2012,-32.625,135.49377,Western Grey Kangaroo
28,2011,-36.61666,140.12917,Western Grey Kangaroo
28,2008,-33.375,139.11,Western Grey Kangaroo
28,2005,-32.38012,135.00999,Western Grey Kangaroo
28,2002,-32.63012,136.43,Western Grey Kangaroo
28,2001,-32.63012,136.87,Western Grey Kangaroo
28,2000,-31.63011,137.58001,Western Grey Kangaroo
28,1995,-32.63011,135.5,Western Grey Kangaroo
28,1995,-32.63012,138.80998,Western Grey Kangaroo
28,1986,-32.63011,135.31,Western Grey Kangaroo
28,1983,-32.38012,135.41,Western Grey Kangaroo
28,1979,-32.38012,137.23,Western Grey Kangaroo
28,1979,-33.88012,140.90999,Western Grey Kangaroo
27,2019,-34.62142,138.7804,Western Grey Kangaroo
27,2018,-33.25,138.41966,Western Grey Kangaroo
27,2017,-33.37416,139.64984,Western Grey Kangaroo
27,2017,-32.37646,135.10499,Western Grey Kangaroo
27,2016,-32.87382,138.45411,Western Grey Kangaroo
27,2016,-33.625,138.9268,Western Grey Kangaroo
27,2015,-32.625,135.33681,Western Grey Kangaroo
27,2015,-32.375,134.95401,Western Grey Kangaroo
27,2015,-33.1875,139.1888,Western Grey Kangaroo
27,2014,-33.375,138.91637,Western Grey Kangaroo
27,2014,-33.125,137.32893,Western Grey Kangaroo
27,2013,-33.5,138.99138,Western Grey Kangaroo
27,2006,-32.38012,135.00999,Western Grey Kangaroo
27,2004,-32.63011,135.21999,Western Grey Kangaroo
27,2003,-32.38011,135.11999,Western Grey Kangaroo
27,2003,-32.38011,135.11999,Western Grey Kangaroo
27,2001,-32.63012,136.34,Western Grey Kangaroo
27,2001,-32.63012,136.28,Western Grey Kangaroo
27,1999,-35.25731,136.86994,Western Grey Kangaroo
27,1995,-34.00012,140.73999,Western Grey Kangaroo
27,1994,-32.88011,137.38001,Western Grey Kangaroo
27,1993,-32.88012,138.92998,Western Grey Kangaroo
27,1992,-32.38012,134.91999,Western Grey Kangaroo
27,1991,-36.7744,141.84014,Western Grey Kangaroo
27,1991,-32.88012,139.04998,Western Grey Kangaroo
27,1990,-35.59018,142.04299,Western Grey Kangaroo
27,1982,-32.38011,135.1,Western Grey Kangaroo
26,2017,-33.31009,138.89762,Western Grey Kangaroo
26,2017,-31.85026,138.36881,Western Grey Kangaroo
26,2016,-33.12427,138.499,Western Grey Kangaroo
26,2016,-32.375,136.12666,Western Grey Kangaroo
26,2015,-32.875,139.08863,Western Grey Kangaroo
26,2015,-32.625,136.90672,Western Grey Kangaroo
26,2014,-33.25,139.02885,Western Grey Kangaroo
26,2013,-35.42506,138.82495,Western Grey Kangaroo
26,2013,-33.375,139.14879,Western Grey Kangaroo
26,2013,-33.1875,139.6762,Western Grey Kangaroo
26,2013,-33.25,139.12148,Western Grey Kangaroo
26,2012,-32.625,135.55385,Western Grey Kangaroo
26,2008,-32.125,136.93557,Western Grey Kangaroo
26,2008,-32.88,134.61757,Western Grey Kangaroo
26,2008,-32.375,134.9569,Western Grey Kangaroo
26,2004,-32.63012,135.39999,Western Grey Kangaroo
26,2000,-33.38012,138.92999,Western Grey Kangaroo
26,1997,-32.13012,135.38999,Western Grey Kangaroo
26,1997,-32.63011,140.96999,Western Grey Kangaroo
26,1997,-32.13011,136.75001,Western Grey Kangaroo
26,1994,-34.704639,143.785439,Western Grey Kangaroo
26,1987,-32.13012,135.47,Western Grey Kangaroo
26,1982,-32.38012,135.59,Western Grey Kangaroo
26,1981,-34.001852,144.764202,Western Grey Kangaroo
26,1978,-33.88012,140.78999,Western Grey Kangaroo
25,2021,-35.09422,138.62138,Western Grey Kangaroo
25,2019,-34.72349,138.82669,Western Grey Kangaroo
25,2019,-37.01706,139.97463,Western Grey Kangaroo
25,2018,-32.125,135.16574,Western Grey Kangaroo
25,2017,-33.14635,138.57129,Western Grey Kangaroo
25,2016,-32.12468,138.14069,Western Grey Kangaroo
25,2016,-33,140.57594,Western Grey Kangaroo
25,2016,-32.8125,139.45346,Western Grey Kangaroo
25,2016,-33.3125,139.21531,Western Grey Kangaroo
25,2015,-33.5,138.99793,Western Grey Kangaroo
25,2015,-33.625,138.98869,Western Grey Kangaroo
25,2015,-32.37473,138.24405,Western Grey Kangaroo
25,2015,-32.37473,138.41827,Western Grey Kangaroo
25,2015,-33.3125,138.99256,Western Grey Kangaroo
25,2015,-32.625,135.39495,Western Grey Kangaroo
25,2014,-32.875,139.04476,Western Grey Kangaroo
25,2013,-33.24975,138.88721,Western Grey Kangaroo
25,2012,-32.625,135.61393,Western Grey Kangaroo
25,2012,-32.375,134.92605,Western Grey Kangaroo
25,2011,-33.125,134.54701,Western Grey Kangaroo
25,2008,-34.78,135.5796,Western Grey Kangaroo
25,2005,-31.63706,138.60141,Western Grey Kangaroo
25,2005,-32.38012,135.07,Western Grey Kangaroo
25,2005,-32.13161,133.1618,Western Grey Kangaroo
25,2003,-33.52163,139.04871,Western Grey Kangaroo
25,2001,-32.63011,135.57,Western Grey Kangaroo
25,2001,-32.38012,135,Western Grey Kangaroo
25,1999,-33.63012,138.99999,Western Grey Kangaroo
25,1999,-33.88012,139.32998,Western Grey Kangaroo
25,1998,-32.38012,135,Western Grey Kangaroo
25,1998,-32.63011,135.46,Western Grey Kangaroo
25,1996,-32.63012,137.03001,Western Grey Kangaroo
25,1995,-32.63012,135.68,Western Grey Kangaroo
25,1995,-33.88012,140.90999,Western Grey Kangaroo
25,1995,-32.63011,135.20999,Western Grey Kangaroo
25,1993,-35.229035,143.715379,Western Grey Kangaroo
25,1988,-32.88012,137.21,Western Grey Kangaroo
25,1988,-32.63012,136.84001,Western Grey Kangaroo
25,1982,-32.63012,135.58999,Western Grey Kangaroo
25,1978,-32.38012,135.35,Western Grey Kangaroo
25,1978,-32.38012,135.53,Western Grey Kangaroo
25,1970,-35.63766,142.0567,Western Grey Kangaroo
25,1968,-35.53189,138.23471,Western Grey Kangaroo
24,2019,-34.65415,138.80946,Western Grey Kangaroo
24,2018,-33.125,138.90997,Western Grey Kangaroo
24,2017,-33.75281,139.32833,Western Grey Kangaroo
24,2017,-32.87661,135.34374,Western Grey Kangaroo
24,2017,-33.00015,139.08248,Western Grey Kangaroo
24,2017,-32.37005,134.93024,Western Grey Kangaroo
24,2017,-33.75262,139.09,Western Grey Kangaroo
24,2016,-33.25,139.55539,Western Grey Kangaroo
24,2016,-33.5625,139.50943,Western Grey Kangaroo
24,2016,-33.37414,138.97187,Western Grey Kangaroo
24,2016,-32.625,136.74931,Western Grey Kangaroo
24,2016,-33,140.85864,Western Grey Kangaroo
24,2015,-33.375,139.03115,Western Grey Kangaroo
24,2015,-32.125,138.66127,Western Grey Kangaroo
24,2014,-33.0625,139.10329,Western Grey Kangaroo
24,2014,-32.37473,139.03963,Western Grey Kangaroo
24,2013,-33.0625,139.45271,Western Grey Kangaroo
24,2013,-32.625,135.3388,Western Grey Kangaroo
24,2010,-33.875,139.9036,Western Grey Kangaroo
24,2005,-35.10833,138.69445,Western Grey Kangaroo
24,2002,-32.38012,135,Western Grey Kangaroo
24,2001,-34.50329,135.22045,Western Grey Kangaroo
24,1999,-33.63012,138.87998,Western Grey Kangaroo
24,1999,-31.63011,137.45001,Western Grey Kangaroo
24,1998,-31.63011,137.45001,Western Grey Kangaroo
24,1997,-33.63012,138.98999,Western Grey Kangaroo
24,1997,-32.13012,140.70999,Western Grey Kangaroo
24,1997,-32.13011,140.37999,Western Grey Kangaroo
24,1996,-33.38012,139.22999,Western Grey Kangaroo
24,1996,-32.63011,135.46,Western Grey Kangaroo
24,1995,-33.38012,139.19999,Western Grey Kangaroo
24,1993,-32.38011,136.22,Western Grey Kangaroo
24,1987,-33.88012,140.91999,Western Grey Kangaroo
24,1986,-33.13012,139.07998,Western Grey Kangaroo
24,1985,-32.63012,135.48,Western Grey Kangaroo
24,1983,-32.13012,137.35001,Western Grey Kangaroo
24,1981,-33.63012,140.96999,Western Grey Kangaroo
24,1978,-32.38012,136.87001,Western Grey Kangaroo
24,,,,[black-faced Kangaroo]
23,2019,-35.23289,138.73451,Western Grey Kangaroo
23,2018,-31.6235,138.07151,Western Grey Kangaroo
23,2017,-32.93997,139.3657,Western Grey Kangaroo
23,2017,-33.24849,139.02213,Western Grey Kangaroo
23,2017,-34.0002,140.78454,Western Grey Kangaroo
23,2017,-33.93826,140.48936,Western Grey Kangaroo
23,2017,-33.8423,139.04226,Western Grey Kangaroo
23,2016,-31.87353,138.0289,Western Grey Kangaroo
23,2016,-34.99594,139.17249,Western Grey Kangaroo
23,2016,-33.1875,139.17166,Western Grey Kangaroo
23,2016,-33.81241,140.97046,Western Grey Kangaroo
23,2016,-33.1875,139.11455,Western Grey Kangaroo
23,2015,-32.9375,137.71878,Western Grey Kangaroo
23,2015,-33.375,139.44221,Western Grey Kangaroo
23,2014,-32.75,137.31523,Western Grey Kangaroo
23,2014,-32.875,138.89738,Western Grey Kangaroo
23,2014,-33.125,138.85317,Western Grey Kangaroo
23,2014,-32.37473,138.73766,Western Grey Kangaroo
23,2013,-32.625,135.45622,Western Grey Kangaroo
23,2013,-32.625,139.03397,Western Grey Kangaroo
23,2011,-33.125,139.13054,Western Grey Kangaroo
23,2011,-32.625,137.53099,Western Grey Kangaroo
23,2011,-33.875,135.29047,Western Grey Kangaroo
23,2010,-34.625,140.24529,Western Grey Kangaroo
23,2010,-33.73333,138.84641,Western Grey Kangaroo
23,2008,-33.88,135.36935,Western Grey Kangaroo
23,2008,-32.625,135.21862,Western Grey Kangaroo
23,2007,-33.38012,138.92999,Western Grey Kangaroo
23,2007,-33.13012,138.87999,Western Grey Kangaroo
23,2007,-34.38012,139.71999,Western Grey Kangaroo
23,2005,-34.166202,145.640039,Western Grey Kangaroo
23,2002,-32.38012,135.35,Western Grey Kangaroo
23,2002,-32.63011,135.57999,Western Grey Kangaroo
23,2002,-32.63011,135.46,Western Grey Kangaroo
23,2000,-32.63011,135.45,Western Grey Kangaroo
23,2000,-32.38011,135.47999,Western Grey Kangaroo
23,1999,-32.13011,136.79,Western Grey Kangaroo
23,1998,-31.63011,134.62999,Western Grey Kangaroo
23,1998,-32.63011,135.52,Western Grey Kangaroo
23,1997,-33.38012,139.39999,Western Grey Kangaroo
23,1996,-33.25012,138.87999,Western Grey Kangaroo
23,1996,-31.63011,134.62999,Western Grey Kangaroo
23,1995,-32.88012,138.98998,Western Grey Kangaroo
23,1995,-32.88012,136.76,Western Grey Kangaroo
23,1995,-32.88011,137.38001,Western Grey Kangaroo
23,1994,-33.13012,139.19998,Western Grey Kangaroo
23,1992,-33.88012,140.79999,Western Grey Kangaroo
23,1987,-32.88012,136.81,Western Grey Kangaroo
23,1981,-32.88012,140.36999,Western Grey Kangaroo
23,1979,-33.88012,140.85,Western Grey Kangaroo
22,2018,-32.375,135.30776,Western Grey Kangaroo
22,2017,-33.62627,139.78552,Western Grey Kangaroo
22,2017,-34.63671,135.53664,Western Grey Kangaroo
22,2017,-33.12086,134.38596,Western Grey Kangaroo
22,2017,-33.37505,139.22324,Western Grey Kangaroo
22,2017,-33.19562,139.10625,Western Grey Kangaroo
22,2017,-33.56077,138.98532,Western Grey Kangaroo
22,2017,-32.37622,135.04691,Western Grey Kangaroo
22,2017,-33.68959,139.08122,Western Grey Kangaroo
22,2017,-33.18689,139.28188,Western Grey Kangaroo
22,2016,-33.75,139.10479,Western Grey Kangaroo
22,2016,-32.625,135.52083,Western Grey Kangaroo
22,2016,-33.4375,139.05789,Western Grey Kangaroo
22,2016,-32.6875,139.88794,Western Grey Kangaroo
22,2015,-33,139.16956,Western Grey Kangaroo
22,2015,-33.0625,139.88606,Western Grey Kangaroo
22,2014,-32.37473,138.49608,Western Grey Kangaroo
22,2014,-33.625,139.03952,Western Grey Kangaroo
22,2014,-33.125,138.91236,Western Grey Kangaroo
22,2014,-33.875,135.6135,Western Grey Kangaroo
22,2013,-33.68749,140.91035,Western Grey Kangaroo
22,2013,-33.0625,139.27754,Western Grey Kangaroo
22,2010,-33.25,138.90119,Western Grey Kangaroo
22,2010,-33,139.07382,Western Grey Kangaroo
22,2006,-33.88013,138.94999,Western Grey Kangaroo
22,2004,-32.63011,135.46,Western Grey Kangaroo
22,2003,-32.38012,135.64,Western Grey Kangaroo
22,2003,-32.63011,135.52,Western Grey Kangaroo
22,2003,-32.63011,135.52,Western Grey Kangaroo
22,2003,-32.38012,135.64,Western Grey Kangaroo
22,2001,-32.13011,138.89999,Western Grey Kangaroo
22,2001,-32.63012,135.51,Western Grey Kangaroo
22,1999,-32.38011,135.59999,Western Grey Kangaroo
